CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
19,2,12300449800000,76900,0.138752,7.20712,0,0,0,1000000000,0,0,0.8
19,2,12300449900000,77000,0.138571,7.21649,0,0,0,1000000000,0,0,0.8
19,2,12300450000000,77100,0.138392,7.22587,0,0,0,1000000000,0,0,0.8
19,2,12300450100000,77200,0.138212,7.23524,0,0,0,1000000000,0,0,0.8
19,2,12300450200000,77300,0.138034,7.24461,0,0,0,1000000000,0,0,0.8
19,2,12300450300000,77400,0.137855,7.25398,0,0,0,1000000000,0,0,0.8
19,2,12300450400000,77500,0.138503,7.22005,1.5625,3.2768e+08,5.12e+08,1000000000,0.64,64,0.8
19,1,12300450500000,77700,0.14009,7.13826,1.3245,1.02604e+09,1.359e+09,2000000000,0.755,75.5,0.9
19,1,12300450600000,77900,0.142067,7.03894,1.0989,1.49058e+09,1.638e+09,2000000000,0.91,91,0.9
19,1,12300450700000,78100,0.143675,6.96016,1.2987,1.06722e+09,1.386e+09,2000000000,0.77,77,0.9
19,1,12300450800000,78300,0.143934,6.94765,4.08163,1.08045e+08,4.41e+08,2000000000,0.245,24.5,0.9
19,1,12300450900000,78500,0.143567,6.96539,0,0,0,2000000000,0,0,0.9
19,1,12300451000000,78700,0.143202,6.98314,0,0,0,2000000000,0,0,0.9
19,1,12300451100000,78900,0.142839,7.00089,0,0,0,2000000000,0,0,0.9
19,2,12300451200000,79000,0.142658,7.00976,0,0,0,1000000000,0,0,0.8
19,2,12300451300000,79100,0.142478,7.01863,0,0,0,1000000000,0,0,0.8
19,2,12300451400000,79200,0.142298,7.02751,0,0,0,1000000000,0,0,0.8
19,2,12300451500000,79300,0.142119,7.03638,0,0,0,1000000000,0,0,0.8
19,2,12300451600000,79400,0.14194,7.04525,0,0,0,1000000000,0,0,0.8
19,2,12300451700000,79500,0.142075,7.03851,4,5e+07,2e+08,1000000000,0.25,25,0.8
19,1,12300451800000,79700,0.143212,6.98265,1.68067,6.37245e+08,1.071e+09,2000000000,0.595,59.5,0.9
19,1,12300451900000,79900,0.142854,7.00018,0,0,0,2000000000,0,0,0.9
19,1,12300452000000,80100,0.142497,7.0177,0,0,0,2000000000,0,0,0.9
19,1,12300452100000,80300,0.142142,7.03522,0,0,0,2000000000,0,0,0.9
19,1,12300452200000,80500,0.141789,7.05274,0,0,0,2000000000,0,0,0.9
19,1,12300452300000,80700,0.141437,7.07026,0,0,0,2000000000,0,0,0.9
19,1,12300452400000,80900,0.141088,7.08779,0,0,0,2000000000,0,0,0.9
19,1,12300452500000,81100,0.14074,7.10531,0,0,0,2000000000,0,0,0.9
19,1,12300452600000,81300,0.140394,7.12283,0,0,0,2000000000,0,0,0.9
19,1,12300452700000,81500,0.140049,7.14035,0,0,0,2000000000,0,0,0.9
19,1,12300452800000,81700,0.14104,7.09017,1.83486,5.34645e+08,9.81e+08,2000000000,0.545,54.5,0.9
19,1,12300452900000,81900,0.14293,6.99641,1.0929,1.507e+09,1.647e+09,2000000000,0.915,91.5,0.9
19,1,12300453000000,82100,0.144385,6.92593,1.35135,9.8568e+08,1.332e+09,2000000000,0.74,74,0.9
19,1,12300453100000,82300,0.145942,6.85205,1.27389,1.1092e+09,1.413e+09,2000000000,0.785,78.5,0.9
19,1,12300453200000,82500,0.146012,6.84875,5.71429,5.5125e+07,3.15e+08,2000000000,0.175,17.5,0.9
19,1,12300453300000,82700,0.145659,6.86535,0,0,0,2000000000,0,0,0.9
19,1,12300453400000,82900,0.145308,6.88195,0,0,0,2000000000,0,0,0.9
19,1,12300453500000,83100,0.144958,6.89856,0,0,0,2000000000,0,0,0.9
19,1,12300453600000,83300,0.14461,6.91516,0,0,0,2000000000,0,0,0.9
19,1,12300453700000,83500,0.144263,6.93176,0,0,0,2000000000,0,0,0.9
19,1,12300453800000,83700,0.143919,6.94836,0,0,0,2000000000,0,0,0.9
19,1,12300453900000,83900,0.143576,6.96497,0,0,0,2000000000,0,0,0.9
19,1,12300454000000,84100,0.143234,6.98157,0,0,0,2000000000,0,0,0.9
19,1,12300454100000,84300,0.144235,6.93314,1.76991,5.74605e+08,1.017e+09,2000000000,0.565,56.5,0.9
19,0,12300454200000,84700,0.144109,6.93921,8.51064,5.5225e+07,4.7e+08,4000000000,0.1175,11.75,1
19,1,12300454300000,84900,0.143769,6.9556,0,0,0,2000000000,0,0,0.9
19,1,12300454400000,85100,0.143431,6.97198,0,0,0,2000000000,0,0,0.9
19,2,12300454500000,85200,0.143263,6.98017,0,0,0,1000000000,0,0,0.8
19,2,12300454600000,85300,0.143095,6.98837,0,0,0,1000000000,0,0,0.8
19,2,12300454700000,85400,0.142927,6.99656,0,0,0,1000000000,0,0,0.8
19,2,12300454800000,85500,0.14276,7.00475,0,0,0,1000000000,0,0,0.8
19,2,12300454900000,85600,0.142593,7.01294,0,0,0,1000000000,0,0,0.8
19,2,12300455000000,85700,0.142427,7.02114,0,0,0,1000000000,0,0,0.8
19,2,12300455100000,85800,0.142319,7.02645,20,2e+06,4e+07,1000000000,0.05,5,0.8
19,2,12300455200000,85900,0.143213,6.9826,1.0989,6.6248e+08,7.28e+08,1000000000,0.91,91,0.8
19,0,12300455300000,86300,0.144728,6.90953,2.12766,8.836e+08,1.88e+09,4000000000,0.47,47,1
19,2,12300455400000,86400,0.145706,6.86313,1.0101,7.8408e+08,7.92e+08,1000000000,0.99,99,0.8
19,0,12300455500000,86800,0.146947,6.80517,2.40964,6.889e+08,1.66e+09,4000000000,0.415,41.5,1
19,2,12300455600000,86900,0.147595,6.7753,1.40845,4.0328e+08,5.68e+08,1000000000,0.71,71,0.8
19,1,12300455700000,87100,0.147256,6.79089,0,0,0,2000000000,0,0,0.9
19,1,12300455800000,87300,0.146919,6.80649,0,0,0,2000000000,0,0,0.9
19,1,12300455900000,87500,0.146583,6.82208,0,0,0,2000000000,0,0,0.9
19,1,12300456000000,87700,0.146249,6.83767,0,0,0,2000000000,0,0,0.9
19,1,12300456100000,87900,0.145916,6.85327,0,0,0,2000000000,0,0,0.9
19,1,12300456200000,88100,0.145585,6.86886,0,0,0,2000000000,0,0,0.9
19,1,12300456300000,88300,0.145255,6.88445,0,0,0,2000000000,0,0,0.9
19,1,12300456400000,88500,0.144927,6.90005,0,0,0,2000000000,0,0,0.9
19,1,12300456500000,88700,0.145028,6.89521,5.26316,6.498e+07,3.42e+08,2000000000,0.19,19,0.9
19,0,12300456600000,89100,0.145612,6.86758,3.63636,3.025e+08,1.1e+09,4000000000,0.275,27.5,1
19,1,12300456700000,89300,0.145286,6.883,0,0,0,2000000000,0,0,0.9
19,1,12300456800000,89500,0.144961,6.89841,0,0,0,2000000000,0,0,0.9
19,2,12300456900000,89600,0.144799,6.90612,0,0,0,1000000000,0,0,0.8
19,2,12300457000000,89700,0.144638,6.91383,0,0,0,1000000000,0,0,0.8
19,2,12300457100000,89800,0.144477,6.92154,0,0,0,1000000000,0,0,0.8
19,2,12300457200000,89900,0.144316,6.92924,0,0,0,1000000000,0,0,0.8
19,2,12300457300000,90000,0.144156,6.93695,0,0,0,1000000000,0,0,0.8
