CU,clock,Cycles,IPC,IPC_delta,CPI,CPI_delta,Frequency,Voltage,EDP,ED2P,Sensitivity
15,11223109000000,333260,0.149286,0.343,6.69856,2.91545,1000000000.0,0.8,1.86589e-09,5.43991e-18,0.513699
15,11223110000000,334260,0.149746,0.303,6.67799,3.30033,1000000000.0,0.8,2.11221e-09,6.970990000000001e-18,0.564878
15,11223111000000,335260,0.14974,0.148,6.67822,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.566454
15,11223112000000,336260,0.150949,0.556,6.62477,1.79856,1000000000.0,0.8,1.15108e-09,2.0702900000000003e-18,0.227881
15,11223113000000,337260,0.150845,0.116,6.62932,8.62069,1000000000.0,0.8,5.51724e-09,4.75624e-17,0.831316
15,11223114000000,338260,0.150639,0.081,6.63841,12.3457,1000000000.0,0.8,7.90123e-09,9.75461e-17,0.396939
15,11223115000000,339234,0.152125,0.668378,6.57354,1.49616,1000000000.0,0.8,9.57542e-10,1.4326400000000001e-18,0.364245
16,10205500000000,15545,0.0598263,0.0598263,16.7151,16.7151,4000000000.0,1.0,4.17876e-09,1.74621e-17,0.0
16,10205501000000,19545,0.0788437,0.15275,12.6833,6.54664,4000000000.0,1.0,1.63666e-09,2.67866e-18,4.0
16,10205502000000,21545,0.0722673,0.008,13.8375,125.0,2000000000.0,0.9,5.0625e-08,3.16406e-15,0.837994
16,11206193000000,40572,0.0512669,0.0274873,19.5058,36.3805,4000000000.0,1.0,9.09512e-09,8.27213e-17,0.999591
16,11206194000000,42572,0.0488584,0.0,20.4673,0.0,2000000000.0,0.9,0.0,0.0,0.796653
16,11206195000000,43565,0.0477907,0.0020141,20.9246,496.5,1000000000.0,0.8,3.1776e-07,1.57768e-13,5.35657e-06
16,11222906000000,45645,0.0461387,0.0115385,21.6738,86.6667,1000000000.0,0.8,5.54667e-08,4.80711e-15,0.0
16,11222907000000,49645,0.0441938,0.022,22.6276,45.4545,4000000000.0,1.0,1.13636e-08,1.29132e-16,4.0
16,11222908000000,53645,0.0414018,0.00675,24.1535,148.148,4000000000.0,1.0,3.7037e-08,1.37174e-15,4.0
16,11222909000000,57645,0.0413913,0.04125,24.1597,24.2424,4000000000.0,1.0,6.06061e-09,3.67309e-17,3.18325
16,11222910000000,59645,0.0404057,0.012,24.749,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,1.84245
16,11222911000000,60645,0.0425097,0.168,23.524,5.95238,1000000000.0,0.8,3.80952e-09,2.26757e-17,0.861538
16,11222912000000,62645,0.0415356,0.012,24.0757,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,1.1318
16,11222913000000,63645,0.0420143,0.072,23.8014,13.8889,1000000000.0,0.8,8.88889e-09,1.23457e-16,0.861538
16,11222914000000,67645,0.0409491,0.024,24.4206,41.6667,4000000000.0,1.0,1.04167e-08,1.08507e-16,3.27756
16,11222915000000,69645,0.0401177,0.012,24.9266,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,1.54194
16,11222916000000,71645,0.0413427,0.084,24.188,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,0.861538
16,11222917000000,75645,0.0394739,0.006,25.3332,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.48351
16,11222918000000,77645,0.0406208,0.084,24.6179,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,0.923077
16,11222919000000,81645,0.0389246,0.006,25.6907,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.48351
16,11222920000000,83645,0.0400024,0.084,24.9985,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,0.923077
16,11222921000000,87645,0.0383137,0.003,26.1004,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.50618
16,11222922000000,88645,0.0378814,0.0,26.3982,0.0,1000000000.0,0.8,0.0,0.0,0.350723
16,11222923000000,90645,0.0390314,0.09,25.6204,11.1111,2000000000.0,0.9,4.5e-09,2.5e-17,0.360366
16,11222924000000,94645,0.0375086,0.003,26.6606,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.50738
16,11222925000000,95645,0.0389984,0.18,25.6421,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.461538
16,11222926000000,99645,0.0375533,0.003,26.6288,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.14263
16,11222927000000,100645,0.0389687,0.18,25.6617,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.461538
16,11222928000000,104645,0.0375938,0.003,26.6002,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.14263
16,11222929000000,105645,0.037503,0.028,26.6646,35.7143,1000000000.0,0.8,2.28571e-08,8.16327e-16,0.461538
16,11222930000000,107645,0.0382182,0.076,26.1655,13.1579,2000000000.0,0.9,5.32895e-09,3.50589e-17,1.0655
16,11222931000000,109645,0.03774,0.012,26.4971,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,0.388646
16,11222932000000,111645,0.0385687,0.084,25.9278,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,0.861538
16,11222933000000,115645,0.0374422,0.006,26.7079,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.48351
16,11222934000000,117645,0.0382337,0.084,26.155,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,0.923077
16,11222935000000,121645,0.0371737,0.006,26.9007,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.48351
16,11222936000000,123645,0.0376643,0.0675,26.5504,14.8148,2000000000.0,0.9,6e-09,4.44444e-17,0.923077
16,11222937000000,127645,0.0367425,0.00825,27.2164,121.212,4000000000.0,1.0,3.0303e-08,9.18274e-16,1.59621
16,11222938000000,131645,0.0358084,0.006,27.9264,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.84643
16,11222939000000,133645,0.0365296,0.084,27.3751,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,0.923077
16,11222940000000,137645,0.0355552,0.003,28.1253,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.50618
16,11222941000000,139645,0.036335,0.09,27.5217,11.1111,2000000000.0,0.9,4.5e-09,2.5e-17,0.619846
16,11222942000000,143645,0.0354067,0.003,28.2432,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.53952
16,11222943000000,145645,0.0361564,0.09,27.6576,11.1111,2000000000.0,0.9,4.5e-09,2.5e-17,0.619846
16,11222944000000,149645,0.0352701,0.003,28.3526,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.5174
16,11222945000000,153645,0.0343519,0.0,29.1105,0.0,4000000000.0,1.0,0.0,0.0,1.03869
16,11222946000000,154645,0.0352937,0.18,28.3336,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.269123
16,11222947000000,158645,0.0344795,0.003,29.0027,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.13016
16,11222948000000,159645,0.035391,0.18,28.2558,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.461538
16,11222949000000,163645,0.0345993,0.003,28.9023,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,1.14263
16,11222950000000,164645,0.0354824,0.18,28.183,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.461538
16,11222951000000,168645,0.0346408,0.0,28.8677,0.0,4000000000.0,1.0,0.0,0.0,1.14263
16,11222952000000,169645,0.0345074,0.012,28.9793,83.3333,1000000000.0,0.8,5.33333e-08,4.44444e-15,6.35321e-11
16,11222953000000,173645,0.0358548,0.093,27.8903,10.7527,4000000000.0,1.0,2.68817e-09,7.22627e-18,3.19508
16,11222954000000,175645,0.0360785,0.0555,27.7174,18.018,2000000000.0,0.9,7.2973e-09,6.57414e-17,4.26509
16,11222955000000,177645,0.0391455,0.3085,25.5457,3.24149,2000000000.0,0.9,1.3128e-09,2.12772e-18,2.95918
16,11222956000000,178645,0.0395533,0.112,25.2823,8.92857,1000000000.0,0.8,5.71429e-09,5.10204e-17,0.41173
16,11222957000000,179645,0.0399621,0.113,25.0237,8.84956,1000000000.0,0.8,5.66372e-09,5.01214e-17,0.424506
16,11222958000000,180645,0.0427247,0.539,23.4057,1.85529,1000000000.0,0.8,1.18738e-09,2.20294e-18,1.21739
16,11222959000000,181645,0.0431171,0.114,23.1927,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.739258
16,11222960000000,182645,0.044759,0.343,22.3419,2.91545,1000000000.0,0.8,1.86589e-09,5.43991e-18,0.157339
16,11222961000000,183645,0.0462087,0.311,21.6409,3.21543,1000000000.0,0.8,2.05788e-09,6.61697e-18,0.796167
16,11222962000000,184645,0.0465759,0.114,21.4703,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.778974
16,11222963000000,185645,0.0493092,0.554,20.2802,1.80505,1000000000.0,0.8,1.15523e-09,2.0852600000000003e-18,0.125547
16,11222964000000,186645,0.0496075,0.105,20.1582,9.52381,1000000000.0,0.8,6.09524e-09,5.80499e-17,0.785545
16,11222965000000,187645,0.0499241,0.109,20.0304,9.17431,1000000000.0,0.8,5.87156e-09,5.38675e-17,0.433561
16,11222966000000,188645,0.0531262,0.654,18.8231,1.52905,1000000000.0,0.8,9.78593e-10,1.4963200000000001e-18,0.22416
16,11222967000000,189645,0.0534472,0.114,18.71,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.644424
16,11222968000000,190645,0.054389,0.233,18.3861,4.29185,1000000000.0,0.8,2.74678e-09,1.17888e-17,0.209478
16,11222969000000,191645,0.056302,0.421,17.7614,2.3753,1000000000.0,0.8,1.52019e-09,3.6109e-18,0.83469
16,11222970000000,192645,0.0566015,0.114,17.6674,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.442275
16,11222971000000,193645,0.0586072,0.445,17.0627,2.24719,1000000000.0,0.8,1.4382e-09,3.2319200000000004e-18,0.137738
16,11222972000000,194645,0.0593799,0.209,16.8407,4.78469,1000000000.0,0.8,3.0622e-09,1.46517e-17,0.830678
16,11222973000000,195645,0.0596591,0.114,16.7619,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.400767
16,11222974000000,196645,0.0626001,0.638,15.9744,1.5674,1000000000.0,0.8,1.00313e-09,1.5723100000000002e-18,0.121166
16,11222975000000,197645,0.0628956,0.121,15.8994,8.26446,1000000000.0,0.8,5.28926e-09,4.37129e-17,0.704417
16,11222976000000,198645,0.0631327,0.11,15.8396,9.09091,1000000000.0,0.8,5.81818e-09,5.28926e-17,0.488924
16,11222977000000,199645,0.0655864,0.553,15.2471,1.80832,1000000000.0,0.8,1.15732e-09,2.0928100000000003e-18,0.998732
16,11222978000000,200645,0.0658277,0.114,15.1912,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.712306
16,11222979000000,201645,0.067118,0.326,14.8991,3.06748,1000000000.0,0.8,1.96319e-09,6.022060000000001e-18,0.161322
16,11222980000000,202645,0.0684053,0.328,14.6187,3.04878,1000000000.0,0.8,1.95122e-09,5.948840000000001e-18,0.830641
16,11222981000000,203645,0.0686292,0.114,14.5711,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.447067
16,11222982000000,204645,0.0709375,0.541,14.0969,1.84843,1000000000.0,0.8,1.18299e-09,2.1866800000000002e-18,0.126837
16,11222983000000,205645,0.071142,0.113,14.0564,8.84956,1000000000.0,0.8,5.66372e-09,5.01214e-17,0.815121
16,11222984000000,206645,0.0713494,0.114,14.0155,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.478549
16,11222985000000,207645,0.0741554,0.654,13.4852,1.52905,1000000000.0,0.8,9.78593e-10,1.4963200000000001e-18,0.52512
16,11222986000000,208645,0.0743464,0.114,13.4506,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.660767
16,11222987000000,209645,0.0750316,0.218,13.3277,4.58716,1000000000.0,0.8,2.93578e-09,1.34669e-17,0.222488
16,11222988000000,210645,0.0767452,0.436,13.0301,2.29358,1000000000.0,0.8,1.46789e-09,3.3667200000000002e-18,0.786835
16,11222989000000,211645,0.0769213,0.114,13.0003,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.544335
16,11222990000000,212645,0.0785723,0.428,12.7271,2.33645,1000000000.0,0.8,1.49533e-09,3.49375e-18,0.139862
16,11222991000000,213645,0.0792623,0.226,12.6163,4.42478,1000000000.0,0.8,2.83186e-09,1.25303e-17,0.816251
16,11222992000000,214645,0.0794242,0.114,12.5906,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.302687
16,11222993000000,215645,0.081982,0.631,12.1978,1.58479,1000000000.0,0.8,1.01426e-09,1.60739e-18,0.121778
16,11222994000000,216645,0.0821667,0.122,12.1704,8.19672,1000000000.0,0.8,5.2459e-09,4.29992e-17,0.728996
16,11222995000000,217645,0.082221,0.094,12.1623,10.6383,1000000000.0,0.8,6.80851e-09,7.2431e-17,0.537251
16,11222996000000,218645,0.0844748,0.575,11.8378,1.73913,1000000000.0,0.8,1.11304e-09,1.93573e-18,0.657246
16,11222997000000,219645,0.0846093,0.114,11.819,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.623858
16,11222998000000,220645,0.0856353,0.311,11.6774,3.21543,1000000000.0,0.8,2.05788e-09,6.61697e-18,0.166459
16,11222999000000,222645,0.0864246,0.1735,11.5708,5.76369,2000000000.0,0.9,2.33429e-09,6.72707e-18,0.861964
16,11223000000000,223645,0.0865658,0.118,11.5519,8.47458,1000000000.0,0.8,5.42373e-09,4.59638e-17,0.540158
16,11223001000000,224645,0.0889715,0.627,11.2396,1.5949,1000000000.0,0.8,1.02073e-09,1.6279600000000002e-18,0.158413
16,11223002000000,226645,0.0889938,0.0915,11.2367,10.929,2000000000.0,0.9,4.42623e-09,2.4187e-17,0.721428
16,11223003000000,228645,0.0887795,0.0645,11.2639,15.5039,2000000000.0,0.9,6.27907e-09,4.8675e-17,1.10149
16,11223004000000,229645,0.0904439,0.471,11.0566,2.12314,1000000000.0,0.8,1.35881e-09,2.8849500000000002e-18,2.26598
16,11223005000000,231645,0.0900732,0.0475,11.1021,21.0526,2000000000.0,0.9,8.52632e-09,8.97507e-17,0.731286
16,11223006000000,232645,0.0898751,0.044,11.1265,22.7273,1000000000.0,0.8,1.45455e-08,3.30579e-16,0.450528
16,11223007000000,233645,0.089927,0.102,11.1201,9.80392,1000000000.0,0.8,6.27451e-09,6.15148e-17,2.36241
16,11223008000000,234645,0.0900339,0.115,11.1069,8.69565,1000000000.0,0.8,5.56522e-09,4.83932e-17,0.110181
16,11223009000000,235645,0.090161,0.12,11.0913,8.33333,1000000000.0,0.8,5.33333e-09,4.44444e-17,0.313928
16,11223010000000,236645,0.0898477,0.016,11.13,62.5,1000000000.0,0.8,4e-08,2.5e-15,0.220704
16,11223011000000,237645,0.0901555,0.163,11.0919,6.13497,1000000000.0,0.8,3.92638e-09,2.40882e-17,0.465793
16,11223012000000,238645,0.0902261,0.107,11.0833,9.34579,1000000000.0,0.8,5.98131e-09,5.59001e-17,0.33898
16,11223013000000,239645,0.091911,0.494,10.8801,2.02429,1000000000.0,0.8,1.29555e-09,2.62256e-18,0.593652
16,11223014000000,240645,0.0920194,0.118,10.8673,8.47458,1000000000.0,0.8,5.42373e-09,4.59638e-17,0.580529
16,11223015000000,241645,0.0932649,0.393,10.7221,2.54453,1000000000.0,0.8,1.6285e-09,4.1437600000000005e-18,0.191826
16,11223016000000,242645,0.0939686,0.264,10.6419,3.78788,1000000000.0,0.8,2.42424e-09,9.18274e-18,0.767169
16,11223017000000,243645,0.0940713,0.119,10.6302,8.40336,1000000000.0,0.8,5.37815e-09,4.51945e-17,0.404755
16,11223018000000,244645,0.0962129,0.618,10.3936,1.61812,1000000000.0,0.8,1.0356e-09,1.67573e-18,0.146639
16,11223019000000,245645,0.0959596,0.034,10.4211,29.4118,1000000000.0,0.8,1.88235e-08,5.53633e-16,0.722309
16,11223020000000,246645,0.0960409,0.116,10.4122,8.62069,1000000000.0,0.8,5.51724e-09,4.75624e-17,0.210398
16,11223021000000,247645,0.0982737,0.649,10.1757,1.54083,1000000000.0,0.8,9.86133e-10,1.5194600000000002e-18,0.281094
16,11223022000000,248645,0.0983249,0.111,10.1704,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.428388
16,11223023000000,249645,0.0988884,0.239,10.1124,4.1841,1000000000.0,0.8,2.67782e-09,1.12043e-17,0.353112
16,11223024000000,250645,0.100162,0.418,9.98387,2.39234,1000000000.0,0.8,1.5311e-09,3.66292e-18,0.702809
16,11223025000000,251645,0.100205,0.111,9.97958,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.527532
16,11223026000000,252645,0.101617,0.457,9.84088,2.18818,1000000000.0,0.8,1.40044e-09,3.06441e-18,0.130311
16,11223027000000,253645,0.102005,0.2,9.80346,5.0,1000000000.0,0.8,3.2e-09,1.6e-17,0.710178
16,11223028000000,254645,0.102072,0.119,9.79705,8.40336,1000000000.0,0.8,5.37815e-09,4.51945e-17,0.352839
16,11223029000000,255645,0.104199,0.646,9.597,1.54799,1000000000.0,0.8,9.90712e-10,1.5336100000000002e-18,0.26002
16,11223030000000,256645,0.104237,0.114,9.59349,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.490983
16,11223031000000,257645,0.104399,0.146,9.57859,6.84932,1000000000.0,0.8,4.38356e-09,3.00244e-17,0.441272
16,11223032000000,258645,0.105972,0.511,9.4365,1.95695,1000000000.0,0.8,1.25245e-09,2.4509700000000003e-18,1.00857
16,11223033000000,259645,0.105991,0.111,9.43477,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.456194
16,11223034000000,260645,0.107011,0.372,9.34479,2.68817,1000000000.0,0.8,1.72043e-09,4.624810000000001e-18,0.206348
16,11223035000000,261645,0.107692,0.285,9.28576,3.50877,1000000000.0,0.8,2.24561e-09,7.879350000000001e-18,0.794844
16,11223036000000,262645,0.107704,0.111,9.28468,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.579411
16,11223037000000,263645,0.109537,0.591,9.1293,1.69205,1000000000.0,0.8,1.08291e-09,1.83234e-18,0.346295
16,11223038000000,264645,0.109585,0.122,9.12537,8.19672,1000000000.0,0.8,5.2459e-09,4.29992e-17,0.762736
16,11223039000000,265645,0.109443,0.072,9.13717,13.8889,1000000000.0,0.8,8.88889e-09,1.23457e-16,0.37419
16,11223040000000,266645,0.111433,0.64,8.97402,1.5625,1000000000.0,0.8,1e-09,1.5625e-18,0.369828
16,11223041000000,267645,0.111461,0.119,8.97174,8.40336,1000000000.0,0.8,5.37815e-09,4.51945e-17,0.402973
16,11223042000000,268645,0.1121,0.283,8.92064,3.53357,1000000000.0,0.8,2.26148e-09,7.99111e-18,0.268787
16,11223043000000,269645,0.113041,0.366,8.84633,2.73224,1000000000.0,0.8,1.74863e-09,4.777690000000001e-18,0.862168
16,11223044000000,270645,0.113063,0.119,8.84461,8.40336,1000000000.0,0.8,5.37815e-09,4.51945e-17,0.500752
16,11223045000000,271645,0.114513,0.507,8.7326,1.97239,1000000000.0,0.8,1.26233e-09,2.4898e-18,0.275557
16,11223046000000,272645,0.114614,0.142,8.72492,7.04225,1000000000.0,0.8,4.50704e-09,3.17397e-17,0.774111
16,11223047000000,273645,0.114601,0.111,8.72592,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.365765
16,11223048000000,274645,0.116576,0.657,8.5781,1.52207,1000000000.0,0.8,9.74125e-10,1.48269e-18,0.254002
16,11223049000000,275645,0.116556,0.111,8.57959,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.458796
16,11223050000000,276645,0.11685,0.198,8.55797,5.05051,1000000000.0,0.8,3.23232e-09,1.63249e-17,0.308032
16,11223051000000,277645,0.118082,0.459,8.46866,2.17865,1000000000.0,0.8,1.39434e-09,3.03777e-18,0.8549
16,11223052000000,278645,0.118057,0.111,8.47048,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.49674
16,11223053000000,279645,0.119137,0.42,8.39371,2.38095,1000000000.0,0.8,1.52381e-09,3.62812e-18,0.262202
16,11223054000000,280645,0.119557,0.237,8.36423,4.21941,1000000000.0,0.8,2.70042e-09,1.13942e-17,0.648455
16,11223055000000,281645,0.119526,0.111,8.36636,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.489777
16,11223056000000,282645,0.121343,0.633,8.2411,1.57978,1000000000.0,0.8,1.01106e-09,1.5972500000000001e-18,0.203868
16,11223057000000,283645,0.121359,0.126,8.23998,7.93651,1000000000.0,0.8,5.07937e-09,4.03124e-17,0.649818
16,11223058000000,284645,0.121288,0.101,8.24484,9.90099,1000000000.0,0.8,6.33663e-09,6.27389e-17,0.461715
16,11223059000000,285645,0.122841,0.565,8.14059,1.76991,1000000000.0,0.8,1.13274e-09,2.0048600000000003e-18,0.829384
16,11223060000000,286645,0.1228,0.111,8.14332,9.00901,1000000000.0,0.8,5.76577e-09,5.19438e-17,0.463881
16,11223061000000,287645,0.123273,0.259,8.11204,3.861,1000000000.0,0.8,2.47104e-09,9.5407e-18,0.15532
16,11223062000000,288645,0.12488,0.587,8.00768,1.70358,1000000000.0,0.8,1.09029e-09,1.85739e-18,0.718781
16,11223063000000,289645,0.125236,0.228,7.98492,4.38596,1000000000.0,0.8,2.80702e-09,1.23115e-17,0.232117
16,11223064000000,290645,0.125091,0.083,7.9942,12.0482,1000000000.0,0.8,7.71084e-09,9.29017e-17,0.217451
16,11223065000000,291645,0.12686,0.641,7.88272,1.56006,1000000000.0,0.8,9.9844e-10,1.55763e-18,0.178983
16,11223066000000,292645,0.126932,0.148,7.87824,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.526973
16,11223067000000,293645,0.12713,0.185,7.86598,5.40541,1000000000.0,0.8,3.45946e-09,1.86998e-17,0.452936
16,11223068000000,294645,0.128202,0.443,7.80021,2.25734,1000000000.0,0.8,1.4447e-09,3.2611600000000003e-18,1.01334
16,11223069000000,295645,0.128154,0.114,7.80313,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.484737
16,11223070000000,296645,0.129215,0.443,7.73904,2.25734,1000000000.0,0.8,1.4447e-09,3.2611600000000003e-18,0.238477
16,11223071000000,297645,0.129463,0.203,7.72422,4.92611,1000000000.0,0.8,3.15271e-09,1.55306e-17,0.649809
16,11223072000000,298645,0.129525,0.148,7.72052,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.540543
16,11223073000000,299645,0.131169,0.622,7.62378,1.60772,1000000000.0,0.8,1.02894e-09,1.6542400000000001e-18,0.409441
16,11223074000000,300645,0.131131,0.12,7.62594,8.33333,1000000000.0,0.8,5.33333e-09,4.44444e-17,0.429024
16,11223075000000,301645,0.131211,0.155,7.62134,6.45161,1000000000.0,0.8,4.12903e-09,2.66389e-17,0.514969
16,11223076000000,302645,0.132399,0.491,7.55291,2.03666,1000000000.0,0.8,1.30346e-09,2.6547100000000003e-18,0.687649
16,11223077000000,303645,0.132451,0.148,7.54998,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.486652
16,11223078000000,304645,0.133234,0.371,7.5056,2.69542,1000000000.0,0.8,1.72507e-09,4.64978e-18,0.579804
16,11223079000000,305645,0.133626,0.253,7.4836,3.95257,1000000000.0,0.8,2.52964e-09,9.99859e-18,0.94324
16,11223080000000,306645,0.133659,0.144,7.4817,6.94444,1000000000.0,0.8,4.44444e-09,3.08642e-17,0.716706
16,11223081000000,307645,0.135172,0.599,7.39798,1.66945,1000000000.0,0.8,1.06845e-09,1.7837200000000002e-18,0.361315
16,11223082000000,308645,0.135194,0.142,7.39677,7.04225,1000000000.0,0.8,4.50704e-09,3.17397e-17,0.56913
16,11223083000000,309645,0.135026,0.083,7.406,12.0482,1000000000.0,0.8,7.71084e-09,9.29017e-17,0.722791
16,11223084000000,310645,0.136432,0.572,7.32964,1.74825,1000000000.0,0.8,1.11888e-09,1.9560900000000002e-18,0.682865
16,11223085000000,311645,0.13636,0.114,7.33351,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.500483
16,11223086000000,312645,0.137047,0.351,7.29678,2.849,1000000000.0,0.8,1.82336e-09,5.1947600000000005e-18,0.471764
16,11223087000000,313645,0.13755,0.295,7.27006,3.38983,1000000000.0,0.8,2.16949e-09,7.35421e-18,0.599661
16,11223088000000,314645,0.137584,0.148,7.26831,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.555407
16,11223089000000,315645,0.138931,0.563,7.1978,1.7762,1000000000.0,0.8,1.13677e-09,2.01912e-18,0.482148
16,11223090000000,316645,0.138894,0.127,7.19975,7.87402,1000000000.0,0.8,5.03937e-09,3.96801e-17,0.832191
16,11223091000000,317645,0.138686,0.073,7.21052,13.6986,1000000000.0,0.8,8.76712e-09,1.20098e-16,0.498845
16,11223092000000,318645,0.140212,0.625,7.13203,1.6,1000000000.0,0.8,1.024e-09,1.6384e-18,0.589589
16,11223093000000,319645,0.140237,0.148,7.13079,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.33126
16,11223094000000,320645,0.14066,0.276,7.10933,3.62319,1000000000.0,0.8,2.31884e-09,8.4016e-18,0.500852
16,11223095000000,321645,0.141317,0.352,7.07627,2.84091,1000000000.0,0.8,1.81818e-09,5.165290000000001e-18,0.73212
16,11223096000000,322645,0.141233,0.114,7.08052,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.498174
16,11223097000000,323645,0.14244,0.532,7.0205,1.8797,1000000000.0,0.8,1.20301e-09,2.2612900000000003e-18,0.456701
16,11223098000000,324645,0.142352,0.114,7.02482,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.921735
16,11223099000000,325645,0.14237,0.148,7.02396,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.426341
16,11223100000000,326645,0.143856,0.628,6.95137,1.59236,1000000000.0,0.8,1.01911e-09,1.62278e-18,0.415031
16,11223101000000,327645,0.143765,0.114,6.95578,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.425042
16,11223102000000,328645,0.144079,0.247,6.94061,4.04858,1000000000.0,0.8,2.59109e-09,1.04903e-17,0.453893
16,11223103000000,329645,0.144853,0.399,6.90356,2.50627,1000000000.0,0.8,1.60401e-09,4.0200800000000004e-18,0.555578
16,11223104000000,330645,0.144862,0.148,6.90311,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.31958
16,11223105000000,331645,0.14581,0.459,6.85826,2.17865,1000000000.0,0.8,1.39434e-09,3.03777e-18,0.514946
16,11223106000000,332645,0.145879,0.169,6.85498,5.91716,1000000000.0,0.8,3.78698e-09,2.24082e-17,0.706306
16,11223107000000,333645,0.145784,0.114,6.85948,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.900806
16,11223108000000,334645,0.147278,0.646,6.78986,1.54799,1000000000.0,0.8,9.90712e-10,1.5336100000000002e-18,0.368516
16,11223109000000,335645,0.147281,0.148,6.78976,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.414387
16,11223110000000,336645,0.147321,0.161,6.78788,6.21118,1000000000.0,0.8,3.97516e-09,2.46904e-17,0.533767
16,11223111000000,337645,0.148268,0.467,6.74454,2.14133,1000000000.0,0.8,1.37045e-09,2.9345800000000003e-18,1.05714
16,11223112000000,338645,0.148167,0.114,6.74914,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.374145
16,11223113000000,339645,0.148994,0.429,6.71169,2.331,1000000000.0,0.8,1.49184e-09,3.4774900000000004e-18,0.436524
