CU,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
3,20118851000000,201000,0.0128557,77.7864,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
3,20118852000000,205000,0.0135512,73.7941,20.6186,2.65703e-17,5.15464e-09,4e+09,0.0485,0,1
3,20118853000000,209000,0.0159091,62.8571,7.31261,3.34215e-18,1.82815e-09,4e+09,0.13675,0,1
3,20118854000000,213000,0.0159484,62.7024,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
3,20118855000000,217000,0.0157465,63.506,200,2.5e-15,5e-08,4e+09,0.005,0,1
3,20118856000000,221000,0.0157692,63.4146,58.8235,2.16263e-16,1.47059e-08,4e+09,0.017,0,1
3,20118857000000,225000,0.0156844,63.7574,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
3,20118858000000,229000,0.0156419,63.9308,75.4717,3.55999e-16,1.88679e-08,4e+09,0.01325,0,1
3,20118859000000,233000,0.0154421,64.7582,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
3,20118860000000,237000,0.0151983,65.7968,1000,6.25e-14,2.5e-07,4e+09,0.001,0,1
3,20118861000000,241000,0.0152407,65.6139,56.338,1.98373e-16,1.40845e-08,4e+09,0.01775,0,1
3,20118862000000,245000,0.0151878,65.8425,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
3,20118863000000,249000,0.0151687,65.9253,71.4286,3.18878e-16,1.78571e-08,4e+09,0.014,0,1
3,20118864000000,253000,0.0152767,65.4592,45.4545,1.29132e-16,1.13636e-08,4e+09,0.022,0,1
3,20118865000000,257000,0.0153696,65.0633,47.0588,1.38408e-16,1.17647e-08,4e+09,0.02125,0,1
3,20118866000000,259937,0.0152268,65.6738,367.125,8.4238e-15,9.17813e-08,4e+09,0.00272387,0,1
3,20118867000000,259937,0.0152268,65.6738,0,0,0,4e+09,-nan,0,1
3,20118868000000,259937,0.0152268,65.6738,0,0,0,4e+09,-nan,0,1
3,20118869000000,259937,0.0152268,65.6738,0,0,0,4e+09,-nan,0,1
4,20118801000000,4000,0.008,125,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118802000000,8000,0.006,166.667,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118803000000,12000,0.00933333,107.143,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
4,20118804000000,16000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118805000000,20000,0.0088,113.636,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
4,20118806000000,24000,0.00733333,136.364,0,0,0,4e+09,0,0,1
4,20118807000000,28000,0.00685714,145.833,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118808000000,32000,0.007,142.857,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118809000000,36000,0.00666667,150,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118810000000,40000,0.0076,131.579,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
4,20118811000000,44000,0.00725,137.931,266.667,4.44444e-15,6.66667e-08,4e+09,0.00375,0,1
4,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
4,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
4,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
4,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
4,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
4,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
4,20118818000000,72000,0.0124167,80.5369,24.0964,3.62897e-17,6.0241e-09,4e+09,0.0415,0,1
4,20118819000000,76000,0.0134211,74.5098,31.746,6.29882e-17,7.93651e-09,4e+09,0.0315,0,1
4,20118820000000,80000,0.0187875,53.2269,8.28157,4.28653e-18,2.07039e-09,4e+09,0.12075,0,1
4,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
4,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
4,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
4,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
4,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118840000000,157000,0.0130446,76.6602,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118841000000,161000,0.0128199,78.0039,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118842000000,165000,0.012703,78.7214,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118843000000,169000,0.012497,80.0189,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118844000000,173000,0.0123931,80.6903,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
4,20118845000000,177000,0.0121808,82.0965,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
4,20118846000000,181000,0.0121105,82.573,111.111,7.71605e-16,2.77778e-08,4e+09,0.009,0,1
4,20118847000000,185000,0.0123027,81.283,47.619,1.41723e-16,1.19048e-08,4e+09,0.021,0,1
4,20118848000000,189000,0.0121058,82.6049,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
4,20118849000000,193000,0.0124767,80.1495,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
4,20118850000000,197000,0.0122843,81.405,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
4,20118851000000,201000,0.0128458,77.8466,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
4,20118852000000,205000,0.0162098,61.6912,5.39811,1.82122e-18,1.34953e-09,4e+09,0.18525,0,1
4,20118853000000,209000,0.016244,61.5611,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
4,20118854000000,213000,0.0160329,62.3719,200,2.5e-15,5e-08,4e+09,0.005,0,1
4,20118855000000,217000,0.0159585,62.6624,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
4,20118856000000,221000,0.0157602,63.451,200,2.5e-15,5e-08,4e+09,0.005,0,1
4,20118857000000,225000,0.0156756,63.7936,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
4,20118858000000,229000,0.0154891,64.5616,200,2.5e-15,5e-08,4e+09,0.005,0,1
4,20118859000000,233000,0.015382,65.0112,108.108,7.3046e-16,2.7027e-08,4e+09,0.00925,0,1
4,20118860000000,237000,0.0151899,65.8333,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118861000000,241000,0.015166,65.9371,72.7273,3.30579e-16,1.81818e-08,4e+09,0.01375,0,1
4,20118862000000,245000,0.015,66.6667,200,2.5e-15,5e-08,4e+09,0.005,0,1
4,20118863000000,249000,0.0149357,66.9535,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
4,20118864000000,253000,0.0149209,67.0199,71.4286,3.18878e-16,1.78571e-08,4e+09,0.014,0,1
4,20118865000000,257000,0.0149689,66.8053,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
4,20118866000000,261000,0.0148008,67.5641,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
4,20118867000000,265000,0.0147698,67.7057,78.4314,3.84468e-16,1.96078e-08,4e+09,0.01275,0,1
4,20118868000000,268888,0.0147124,67.9697,92.5714,5.35592e-16,2.31429e-08,4e+09,0.0108025,0,1
4,20118869000000,268888,0.0147124,67.9697,0,0,0,4e+09,-nan,0,1
5,20118801000000,4000,0.008,125,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118802000000,8000,0.006,166.667,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118803000000,12000,0.00933333,107.143,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
5,20118804000000,16000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118805000000,20000,0.0088,113.636,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
5,20118806000000,24000,0.00733333,136.364,0,0,0,4e+09,0,0,1
5,20118807000000,28000,0.00685714,145.833,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118808000000,32000,0.007,142.857,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118809000000,36000,0.00666667,150,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118810000000,40000,0.0076,131.579,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
5,20118811000000,44000,0.00725,137.931,266.667,4.44444e-15,6.66667e-08,4e+09,0.00375,0,1
5,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
5,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
5,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
5,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
5,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
5,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
5,20118818000000,72000,0.0124167,80.5369,24.0964,3.62897e-17,6.0241e-09,4e+09,0.0415,0,1
5,20118819000000,76000,0.0134211,74.5098,31.746,6.29882e-17,7.93651e-09,4e+09,0.0315,0,1
5,20118820000000,80000,0.0187875,53.2269,8.28157,4.28653e-18,2.07039e-09,4e+09,0.12075,0,1
5,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
5,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
5,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
5,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
5,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118840000000,157000,0.0130446,76.6602,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118841000000,161000,0.0128199,78.0039,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118842000000,165000,0.012703,78.7214,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118843000000,169000,0.012497,80.0189,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118844000000,173000,0.0123931,80.6903,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
5,20118845000000,177000,0.0121808,82.0965,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
5,20118846000000,181000,0.0121105,82.573,111.111,7.71605e-16,2.77778e-08,4e+09,0.009,0,1
5,20118847000000,185000,0.0123027,81.283,47.619,1.41723e-16,1.19048e-08,4e+09,0.021,0,1
5,20118848000000,189000,0.0121058,82.6049,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
5,20118849000000,193000,0.0124767,80.1495,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
5,20118850000000,197000,0.0122843,81.405,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
5,20118851000000,201000,0.0128458,77.8466,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
5,20118852000000,205000,0.0162098,61.6912,5.39811,1.82122e-18,1.34953e-09,4e+09,0.18525,0,1
5,20118853000000,209000,0.016244,61.5611,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
5,20118854000000,213000,0.0160329,62.3719,200,2.5e-15,5e-08,4e+09,0.005,0,1
5,20118855000000,217000,0.0159585,62.6624,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
5,20118856000000,221000,0.0157602,63.451,200,2.5e-15,5e-08,4e+09,0.005,0,1
5,20118857000000,225000,0.0156756,63.7936,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
5,20118858000000,229000,0.0154891,64.5616,200,2.5e-15,5e-08,4e+09,0.005,0,1
5,20118859000000,233000,0.015382,65.0112,108.108,7.3046e-16,2.7027e-08,4e+09,0.00925,0,1
5,20118860000000,237000,0.0151899,65.8333,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118861000000,241000,0.015166,65.9371,72.7273,3.30579e-16,1.81818e-08,4e+09,0.01375,0,1
5,20118862000000,245000,0.015,66.6667,200,2.5e-15,5e-08,4e+09,0.005,0,1
5,20118863000000,249000,0.0149357,66.9535,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
5,20118864000000,253000,0.0149209,67.0199,71.4286,3.18878e-16,1.78571e-08,4e+09,0.014,0,1
5,20118865000000,257000,0.0149689,66.8053,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
5,20118866000000,261000,0.0148008,67.5641,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
5,20118867000000,265000,0.0147698,67.7057,78.4314,3.84468e-16,1.96078e-08,4e+09,0.01275,0,1
5,20118868000000,268888,0.0147124,67.9697,92.5714,5.35592e-16,2.31429e-08,4e+09,0.0108025,0,1
5,20118869000000,268888,0.0147124,67.9697,0,0,0,4e+09,-nan,0,1
6,20118801000000,4000,0.008,125,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118802000000,8000,0.006,166.667,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118803000000,12000,0.00933333,107.143,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
6,20118804000000,16000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118805000000,20000,0.0088,113.636,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
6,20118806000000,24000,0.00733333,136.364,0,0,0,4e+09,0,0,1
6,20118807000000,28000,0.00685714,145.833,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118808000000,32000,0.007,142.857,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118809000000,36000,0.00666667,150,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118810000000,40000,0.0076,131.579,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
6,20118811000000,44000,0.00725,137.931,266.667,4.44444e-15,6.66667e-08,4e+09,0.00375,0,1
6,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
6,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
6,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
6,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
6,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
6,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
6,20118818000000,72000,0.0124167,80.5369,24.0964,3.62897e-17,6.0241e-09,4e+09,0.0415,0,1
6,20118819000000,76000,0.0134211,74.5098,31.746,6.29882e-17,7.93651e-09,4e+09,0.0315,0,1
6,20118820000000,80000,0.0187875,53.2269,8.28157,4.28653e-18,2.07039e-09,4e+09,0.12075,0,1
6,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
6,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
6,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
6,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
6,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118840000000,157000,0.0130446,76.6602,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118841000000,161000,0.0128199,78.0039,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118842000000,165000,0.012703,78.7214,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118843000000,169000,0.012497,80.0189,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118844000000,173000,0.0123931,80.6903,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
6,20118845000000,177000,0.0121808,82.0965,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
6,20118846000000,181000,0.0121105,82.573,111.111,7.71605e-16,2.77778e-08,4e+09,0.009,0,1
6,20118847000000,185000,0.0123027,81.283,47.619,1.41723e-16,1.19048e-08,4e+09,0.021,0,1
6,20118848000000,189000,0.0121058,82.6049,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
6,20118849000000,193000,0.0124767,80.1495,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
6,20118850000000,197000,0.0122843,81.405,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
6,20118851000000,201000,0.0128458,77.8466,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
6,20118852000000,205000,0.0162098,61.6912,5.39811,1.82122e-18,1.34953e-09,4e+09,0.18525,0,1
6,20118853000000,209000,0.016244,61.5611,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
6,20118854000000,213000,0.0160329,62.3719,200,2.5e-15,5e-08,4e+09,0.005,0,1
6,20118855000000,217000,0.0159585,62.6624,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
6,20118856000000,221000,0.0157602,63.451,200,2.5e-15,5e-08,4e+09,0.005,0,1
6,20118857000000,225000,0.0156756,63.7936,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
6,20118858000000,229000,0.0154891,64.5616,200,2.5e-15,5e-08,4e+09,0.005,0,1
6,20118859000000,233000,0.015382,65.0112,108.108,7.3046e-16,2.7027e-08,4e+09,0.00925,0,1
6,20118860000000,237000,0.0151899,65.8333,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118861000000,241000,0.015166,65.9371,72.7273,3.30579e-16,1.81818e-08,4e+09,0.01375,0,1
6,20118862000000,245000,0.015,66.6667,200,2.5e-15,5e-08,4e+09,0.005,0,1
6,20118863000000,249000,0.0149357,66.9535,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
6,20118864000000,253000,0.0149209,67.0199,71.4286,3.18878e-16,1.78571e-08,4e+09,0.014,0,1
6,20118865000000,257000,0.0149689,66.8053,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
6,20118866000000,261000,0.0148008,67.5641,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
6,20118867000000,265000,0.0147698,67.7057,78.4314,3.84468e-16,1.96078e-08,4e+09,0.01275,0,1
6,20118868000000,268888,0.0147124,67.9697,92.5714,5.35592e-16,2.31429e-08,4e+09,0.0108025,0,1
6,20118869000000,268888,0.0147124,67.9697,0,0,0,4e+09,-nan,0,1
7,20118801000000,4000,0.008,125,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118802000000,8000,0.006,166.667,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118803000000,12000,0.00933333,107.143,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
7,20118804000000,16000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118805000000,20000,0.0088,113.636,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
7,20118806000000,24000,0.00733333,136.364,0,0,0,4e+09,0,0,1
7,20118807000000,28000,0.00685714,145.833,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118808000000,32000,0.007,142.857,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118809000000,36000,0.00666667,150,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118810000000,40000,0.0076,131.579,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
7,20118811000000,44000,0.00725,137.931,266.667,4.44444e-15,6.66667e-08,4e+09,0.00375,0,1
7,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
7,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
7,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
7,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
7,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
7,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
7,20118818000000,72000,0.0124167,80.5369,24.0964,3.62897e-17,6.0241e-09,4e+09,0.0415,0,1
7,20118819000000,76000,0.0134211,74.5098,31.746,6.29882e-17,7.93651e-09,4e+09,0.0315,0,1
7,20118820000000,80000,0.0187875,53.2269,8.28157,4.28653e-18,2.07039e-09,4e+09,0.12075,0,1
7,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
7,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
7,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
7,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
7,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
7,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
7,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
