CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
9,0,12132206500000,26000,0.0952308,10.5008,0,0,0,4000000000,0,0,1
9,0,12132206600000,26400,0.0937879,10.6624,0,0,0,4000000000,0,0,1
9,0,12132206700000,26800,0.0923881,10.8239,0,0,0,4000000000,0,0,1
9,0,12132206800000,27200,0.0910294,10.9855,0,0,0,4000000000,0,0,1
9,0,12132206900000,27600,0.0897101,11.147,0,0,0,4000000000,0,0,1
9,0,12132207000000,28000,0.0938571,10.6545,2.63158,5.776e+08,1.52e+09,4000000000,0.38,38,1
9,0,12132207100000,28400,0.0925352,10.8067,0,0,0,4000000000,0,0,1
9,0,12132207200000,28800,0.09125,10.9589,0,0,0,4000000000,0,0,1
9,0,12132207300000,29200,0.09,11.1111,0,0,0,4000000000,0,0,1
9,0,12132207400000,29600,0.0887838,11.2633,0,0,0,4000000000,0,0,1
9,0,12132207500000,30000,0.0876,11.4155,0,0,0,4000000000,0,0,1
9,0,12132207600000,30400,0.0864474,11.5677,0,0,0,4000000000,0,0,1
9,0,12132207700000,30800,0.0853247,11.7199,0,0,0,4000000000,0,0,1
9,0,12132207800000,31200,0.0842308,11.8721,0,0,0,4000000000,0,0,1
9,0,12132207900000,31600,0.0831646,12.0244,0,0,0,4000000000,0,0,1
9,0,12132208000000,32000,0.082125,12.1766,0,0,0,4000000000,0,0,1
9,0,12132208100000,32400,0.0858333,11.6505,2.61438,5.85225e+08,1.53e+09,4000000000,0.3825,38.25,1
9,0,12132208200000,32800,0.0906707,11.0289,2.07254,9.31225e+08,1.93e+09,4000000000,0.4825,48.25,1
9,0,12132208300000,33200,0.0950602,10.5196,2.1978,8.281e+08,1.82e+09,4000000000,0.455,45.5,1
9,0,12132208400000,33600,0.0967857,10.3321,4.16667,2.304e+08,9.6e+08,4000000000,0.24,24,1
9,0,12132208500000,34000,0.0956471,10.4551,0,0,0,4000000000,0,0,1
9,0,12132208600000,34400,0.0945349,10.5781,0,0,0,4000000000,0,0,1
9,0,12132208700000,34800,0.0934483,10.7011,0,0,0,4000000000,0,0,1
9,0,12132208800000,35200,0.0923864,10.8241,0,0,0,4000000000,0,0,1
9,0,12132208900000,35600,0.0913483,10.9471,0,0,0,4000000000,0,0,1
9,0,12132209000000,36000,0.0903333,11.0701,0,0,0,4000000000,0,0,1
9,0,12132209100000,36400,0.0893407,11.1931,0,0,0,4000000000,0,0,1
9,0,12132209200000,36800,0.0883696,11.3161,0,0,0,4000000000,0,0,1
9,0,12132209300000,37200,0.0874194,11.4391,0,0,0,4000000000,0,0,1
9,0,12132209400000,37600,0.0890957,11.2239,4.08163,2.401e+08,9.8e+08,4000000000,0.245,24.5,1
9,0,12132209500000,38000,0.0890526,11.2293,11.7647,2.89e+07,3.4e+08,4000000000,0.085,8.5,1
9,0,12132209600000,38400,0.088125,11.3475,0,0,0,4000000000,0,0,1
9,0,12132209700000,38800,0.0872165,11.4657,0,0,0,4000000000,0,0,1
9,0,12132209800000,39200,0.0863265,11.5839,0,0,0,4000000000,0,0,1
9,0,12132209900000,39600,0.0854545,11.7021,0,0,0,4000000000,0,0,1
9,0,12132210000000,40000,0.0846,11.8203,0,0,0,4000000000,0,0,1
9,0,12132210100000,40400,0.0837624,11.9385,0,0,0,4000000000,0,0,1
9,0,12132210200000,40800,0.0829412,12.0567,0,0,0,4000000000,0,0,1
