CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
10,0,12176045000000,389141,0.124186,8.05241,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
10,2,12176046000000,390141,0.124909,8.00585,2.46305,1.31869e+08,3.248e+08,1000000000,0.406,406,0.8
10,0,12176047000000,394141,0.124143,8.0552,20.202,9.801e+06,1.98e+08,4000000000,0.0495,49.5,1
10,2,12176048000000,395141,0.124118,8.05687,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
10,1,12176049000000,396376,0.125421,7.97313,1.84328,5.29771e+08,9.76518e+08,2000000000,0.54251,335,0.9
10,0,12176050000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
10,2,12176051000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
10,0,12176052000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
10,2,12176053000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
10,2,12176054000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
10,0,12176055000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
10,2,12176056000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
10,0,12176057000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
11,2,10881501000000,600,0.00333333,300,300,8888.89,2.66667e+06,1000000000,0.00333333,2,0.8
11,2,12175902000000,53141,0.0923957,10.823,10.7052,6.98076e+06,7.47302e+07,1000000000,0.0934128,4908,0.8
11,0,12175903000000,57141,0.0859278,11.6377,0,0,0,4000000000,0,0,1
11,2,12175904000000,58141,0.0846563,11.8125,83.3333,115200,9.6e+06,1000000000,0.012,12,0.8
11,2,12175905000000,59141,0.0883144,11.3232,3.32226,7.24808e+07,2.408e+08,1000000000,0.301,301,0.8
11,0,12175906000000,63141,0.0857763,11.6582,20.7254,9.31225e+06,1.93e+08,4000000000,0.04825,48.25,1
11,2,12175907000000,64141,0.0866996,11.5341,6.89655,1.682e+07,1.16e+08,1000000000,0.145,145,0.8
11,0,12175908000000,68141,0.0883169,11.3229,8.75274,5.22122e+07,4.57e+08,4000000000,0.11425,114.25,1
11,2,12175909000000,69141,0.0886883,11.2754,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12175910000000,71141,0.0953318,10.4897,3.07692,1.90125e+08,5.85e+08,2000000000,0.325,325,0.9
11,0,12175911000000,75141,0.0921734,10.8491,27.7778,5.184e+06,1.44e+08,4000000000,0.036,36,1
11,2,12175912000000,76141,0.0957566,10.4431,2.73973,1.0658e+08,2.92e+08,1000000000,0.365,365,0.8
11,0,12175913000000,80141,0.0943088,10.6035,14.9813,1.78223e+07,2.67e+08,4000000000,0.06675,66.75,1
11,2,12175914000000,81141,0.0945022,10.5818,9.09091,9.68e+06,8.8e+07,1000000000,0.11,110,0.8
11,1,12175915000000,83141,0.100047,9.99531,3.07692,1.90125e+08,5.85e+08,2000000000,0.325,325,0.9
11,0,12175916000000,87141,0.0972217,10.2858,25.974,5.929e+06,1.54e+08,4000000000,0.0385,38.5,1
11,2,12175917000000,88141,0.101224,9.87906,2.22222,1.62e+08,3.6e+08,1000000000,0.45,450,0.8
11,0,12175918000000,92141,0.0986097,10.141,24.3902,6.724e+06,1.64e+08,4000000000,0.041,41,1
11,2,12175919000000,93141,0.0988179,10.1196,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
11,1,12175920000000,95141,0.103573,9.65506,3.07692,1.90125e+08,5.85e+08,2000000000,0.325,325,0.9
11,0,12175921000000,99141,0.100846,9.91608,27.7778,5.184e+06,1.44e+08,4000000000,0.036,36,1
11,2,12175922000000,100141,0.104473,9.57188,2.15517,1.72237e+08,3.712e+08,1000000000,0.464,464,0.8
11,0,12175923000000,104141,0.102073,9.7969,23.8095,7.056e+06,1.68e+08,4000000000,0.042,42,1
11,2,12175924000000,105141,0.102225,9.78238,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
11,1,12175925000000,107141,0.106458,9.39339,3.03951,1.94834e+08,5.922e+08,2000000000,0.329,329,0.9
11,0,12175926000000,111141,0.103886,9.62593,28.5714,4.9e+06,1.4e+08,4000000000,0.035,35,1
11,2,12175927000000,112141,0.107071,9.33964,2.1692,1.70017e+08,3.688e+08,1000000000,0.461,461,0.8
11,0,12175928000000,116141,0.104718,9.5495,25.8065,6.00625e+06,1.55e+08,4000000000,0.03875,38.75,1
11,2,12175929000000,117141,0.104797,9.54228,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12175930000000,119141,0.108628,9.20576,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
11,0,12175931000000,123141,0.106333,9.40438,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
11,2,12175932000000,124141,0.109239,9.15427,2.14133,1.74471e+08,3.736e+08,1000000000,0.467,467,0.8
11,0,12175933000000,128141,0.106898,9.35472,29.1971,4.69225e+06,1.37e+08,4000000000,0.03425,34.25,1
11,2,12175934000000,129141,0.106953,9.34991,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12175935000000,131141,0.1104,9.05795,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
11,0,12175936000000,135141,0.108257,9.23725,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
11,2,12175937000000,136141,0.110929,9.01477,2.11864,1.78227e+08,3.776e+08,1000000000,0.472,472,0.8
11,0,12175938000000,140141,0.108705,9.19923,30.303,4.356e+06,1.32e+08,4000000000,0.033,33,1
11,2,12175939000000,141141,0.108742,9.19605,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12175940000000,143141,0.111876,8.93849,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
11,0,12175941000000,147141,0.109867,9.10188,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
11,2,12175942000000,148141,0.112312,8.90377,2.11864,1.78227e+08,3.776e+08,1000000000,0.472,472,0.8
11,0,12175943000000,152141,0.110227,9.07221,30.303,4.356e+06,1.32e+08,4000000000,0.033,33,1
11,2,12175944000000,153141,0.110251,9.07018,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12175945000000,155141,0.113123,8.83994,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
11,0,12175946000000,159141,0.111235,8.99,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
11,2,12175947000000,160141,0.113475,8.81251,2.12766,1.7672e+08,3.76e+08,1000000000,0.47,470,0.8
11,0,12175948000000,164141,0.111526,8.96651,29.8507,4.489e+06,1.34e+08,4000000000,0.0335,33.5,1
11,2,12175949000000,165141,0.111541,8.96531,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12175950000000,167141,0.114191,8.75726,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
11,0,12175951000000,171141,0.11241,8.89599,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
11,2,12175952000000,172141,0.114505,8.73325,2.11416,1.78983e+08,3.784e+08,1000000000,0.473,473,0.8
11,0,12175953000000,176141,0.114806,8.71036,7.82779,6.52802e+07,5.11e+08,4000000000,0.12775,127.75,1
11,2,12175954000000,177141,0.114835,8.70814,8.33333,1.152e+07,9.6e+07,1000000000,0.12,120,0.8
11,2,12175955000000,178141,0.116801,8.56159,2.15054,1.7298e+08,3.72e+08,1000000000,0.465,465,0.8
11,1,12175956000000,180141,0.116342,8.59533,13.245,1.02604e+07,1.359e+08,2000000000,0.0755,75.5,0.9
11,2,12175957000000,181141,0.116335,8.59588,8.69565,1.058e+07,9.2e+07,1000000000,0.115,115,0.8
11,1,12175958000000,183141,0.118608,8.43113,3.08166,1.8954e+08,5.841e+08,2000000000,0.3245,324.5,0.9
11,1,12175959000000,185141,0.117781,8.49037,23.8095,3.1752e+06,7.56e+07,2000000000,0.042,42,0.9
11,2,12175960000000,186141,0.118351,8.44943,4.46429,4.01408e+07,1.792e+08,1000000000,0.224,224,0.8
11,1,12175961000000,188141,0.119581,8.36257,4.2735,9.85608e+07,4.212e+08,2000000000,0.234,234,0.9
11,0,12175962000000,192141,0.117788,8.48979,29.8507,4.489e+06,1.34e+08,4000000000,0.0335,33.5,1
11,2,12175963000000,193141,0.119591,8.36181,2.14592,1.73725e+08,3.728e+08,1000000000,0.466,466,0.8
11,0,12175964000000,197141,0.117956,8.47772,25.641,6.084e+06,1.56e+08,4000000000,0.039,39,1
11,2,12175965000000,198141,0.118158,8.46322,6.32911,1.99712e+07,1.264e+08,1000000000,0.158,158,0.8
11,1,12175966000000,200141,0.120045,8.33018,3.25733,1.69648e+08,5.526e+08,2000000000,0.307,307,0.9
11,0,12175967000000,204141,0.118105,8.46707,47.619,1.764e+06,8.4e+07,4000000000,0.021,21,1
11,2,12175968000000,205141,0.118738,8.42191,4.03226,4.92032e+07,1.984e+08,1000000000,0.248,248,0.8
11,0,12175969000000,209141,0.118571,8.43378,9.09091,4.84e+07,4.4e+08,4000000000,0.11,110,1
11,2,12175970000000,210141,0.11873,8.42248,6.57895,1.84832e+07,1.216e+08,1000000000,0.152,152,0.8
11,1,12175971000000,212141,0.120458,8.30167,3.31126,1.64167e+08,5.436e+08,2000000000,0.302,302,0.9
11,0,12175972000000,216141,0.118654,8.42786,43.4783,2.116e+06,9.2e+07,4000000000,0.023,23,1
11,2,12175973000000,217141,0.118826,8.41567,6.41026,1.94688e+07,1.248e+08,1000000000,0.156,156,0.8
11,0,12175974000000,221141,0.119046,8.4001,7.63359,6.8644e+07,5.24e+08,4000000000,0.131,131,1
11,2,12175975000000,222141,0.119073,8.39821,8,1.25e+07,1e+08,1000000000,0.125,125,0.8
11,1,12175976000000,224141,0.120915,8.27028,3.0722,1.9071e+08,5.859e+08,2000000000,0.3255,325.5,0.9
11,0,12175977000000,228141,0.119356,8.3783,31.25,4.096e+06,1.28e+08,4000000000,0.032,32,1
11,2,12175978000000,229141,0.118887,8.41131,83.3333,115200,9.6e+06,1000000000,0.012,12,0.8
11,0,12175979000000,233141,0.119559,8.3641,6.32911,9.9856e+07,6.32e+08,4000000000,0.158,158,1
11,2,12175980000000,234141,0.119466,8.37055,10.2041,7.6832e+06,7.84e+07,1000000000,0.098,98,0.8
11,1,12175981000000,236141,0.121207,8.25033,3.07692,1.90125e+08,5.85e+08,2000000000,0.325,325,0.9
11,0,12175982000000,240141,0.11983,8.34518,25.974,5.929e+06,1.54e+08,4000000000,0.0385,38.5,1
11,2,12175983000000,241141,0.119333,8.37993,0,0,0,1000000000,0,0,0.8
11,0,12175984000000,245141,0.119939,8.33756,6.38978,9.7969e+07,6.26e+08,4000000000,0.1565,156.5,1
11,2,12175985000000,246141,0.120086,8.32739,6.41026,1.94688e+07,1.248e+08,1000000000,0.156,156,0.8
11,1,12175986000000,248141,0.121552,8.22694,3.31126,1.64167e+08,5.436e+08,2000000000,0.302,302,0.9
11,0,12175987000000,252141,0.120163,8.32203,29.4118,4.624e+06,1.36e+08,4000000000,0.034,34,1
11,2,12175988000000,253141,0.119704,8.35394,250,12800,3.2e+06,1000000000,0.004,4,0.8
11,0,12175989000000,257141,0.1203,8.31257,6.32911,9.9856e+07,6.32e+08,4000000000,0.158,158,1
11,2,12175990000000,258141,0.120291,8.31318,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
11,1,12175991000000,260141,0.121849,8.20686,3.09598,1.87792e+08,5.814e+08,2000000000,0.323,323,0.9
11,0,12175992000000,264141,0.120121,8.32491,129.032,240250,3.1e+07,4000000000,0.00775,7.75,1
11,2,12175993000000,265141,0.120046,8.33017,10,8e+06,8e+07,1000000000,0.1,100,0.8
11,0,12175994000000,269141,0.120688,8.28585,6.12557,1.06602e+08,6.53e+08,4000000000,0.16325,163.25,1
11,2,12175995000000,270141,0.120604,8.29162,10.2041,7.6832e+06,7.84e+07,1000000000,0.098,98,0.8
11,1,12175996000000,272141,0.121771,8.21211,3.57782,1.40616e+08,5.031e+08,2000000000,0.2795,279.5,0.9
11,0,12175997000000,276141,0.12041,8.30499,36.036,3.08025e+06,1.11e+08,4000000000,0.02775,27.75,1
11,2,12175998000000,277141,0.120386,8.30659,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,0,12175999000000,281141,0.120943,8.26837,6.26959,1.01761e+08,6.38e+08,4000000000,0.1595,159.5,1
11,2,12176000000000,282141,0.120918,8.27005,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12176001000000,284141,0.120975,8.26616,7.75194,2.99538e+07,2.322e+08,2000000000,0.129,129,0.9
11,0,12176002000000,288141,0.121989,8.19747,5.15464,1.50544e+08,7.76e+08,4000000000,0.194,194,1
11,2,12176003000000,289141,0.121813,8.20934,14.0845,4.0328e+06,5.68e+07,1000000000,0.071,71,0.8
11,0,12176004000000,293141,0.122405,8.16958,6.05144,1.0923e+08,6.61e+08,4000000000,0.16525,165.25,1
11,2,12176005000000,294141,0.122519,8.16197,6.41026,1.94688e+07,1.248e+08,1000000000,0.156,156,0.8
11,1,12176006000000,296141,0.122769,8.14536,6.26959,4.57924e+07,2.871e+08,2000000000,0.1595,159.5,0.9
11,0,12176007000000,300141,0.122096,8.19028,13.8408,2.08802e+07,2.89e+08,4000000000,0.07225,72.25,1
11,2,12176008000000,301141,0.122056,8.19298,9.09091,9.68e+06,8.8e+07,1000000000,0.11,110,0.8
11,0,12176009000000,305141,0.122612,8.1558,6.07903,1.08241e+08,6.58e+08,4000000000,0.1645,164.5,1
11,1,12176010000000,307141,0.122214,8.18235,16.2602,6.80805e+06,1.107e+08,2000000000,0.0615,61.5,0.9
11,2,12176011000000,308141,0.123177,8.11837,2.38663,1.40449e+08,3.352e+08,1000000000,0.419,419,0.8
11,0,12176012000000,312141,0.122349,8.17337,17.094,1.3689e+07,2.34e+08,4000000000,0.0585,58.5,1
11,2,12176013000000,313141,0.122443,8.16705,6.57895,1.84832e+07,1.216e+08,1000000000,0.152,152,0.8
11,1,12176014000000,315141,0.123583,8.09174,3.31126,1.64167e+08,5.436e+08,2000000000,0.302,302,0.9
11,0,12176015000000,319141,0.12241,8.16928,33.3333,3.6e+06,1.2e+08,4000000000,0.03,30,1
11,2,12176016000000,320141,0.123449,8.10053,2.1978,1.6562e+08,3.64e+08,1000000000,0.455,455,0.8
11,0,12176017000000,324141,0.122533,8.16106,20.3046,9.70225e+06,1.97e+08,4000000000,0.04925,49.25,1
11,2,12176018000000,325141,0.122519,8.16199,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
11,1,12176019000000,327141,0.123745,8.08115,3.09598,1.87792e+08,5.814e+08,2000000000,0.323,323,0.9
11,0,12176020000000,331141,0.122703,8.14976,26.6667,5.625e+06,1.5e+08,4000000000,0.0375,37.5,1
11,2,12176021000000,332141,0.123728,8.08227,2.15983,1.71495e+08,3.704e+08,1000000000,0.463,463,0.8
11,0,12176022000000,336141,0.122704,8.14966,26.4901,5.70025e+06,1.51e+08,4000000000,0.03775,37.75,1
11,2,12176023000000,337141,0.122691,8.15059,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
11,2,12176024000000,338141,0.124262,8.04753,1.52905,3.42173e+08,5.232e+08,1000000000,0.654,654,0.8
11,0,12176025000000,342141,0.123288,8.11107,24.3902,6.724e+06,1.64e+08,4000000000,0.041,41,1
11,2,12176026000000,343141,0.123524,8.09562,4.90196,3.32928e+07,1.632e+08,1000000000,0.204,204,0.8
11,0,12176027000000,347141,0.123299,8.11039,9.61538,4.3264e+07,4.16e+08,4000000000,0.104,104,1
11,1,12176028000000,349141,0.123016,8.12901,13.5135,9.8568e+06,1.332e+08,2000000000,0.074,74,0.9
11,2,12176029000000,350141,0.12439,8.03924,1.65563,2.91853e+08,4.832e+08,1000000000,0.604,604,0.8
11,0,12176030000000,354141,0.123448,8.10058,24.3902,6.724e+06,1.64e+08,4000000000,0.041,41,1
11,2,12176031000000,355141,0.123526,8.09549,6.62252,1.82408e+07,1.208e+08,1000000000,0.151,151,0.8
11,0,12176032000000,359141,0.123445,8.1008,8.60215,5.40562e+07,4.65e+08,4000000000,0.11625,116.25,1
11,1,12176033000000,361141,0.123149,8.12027,14.2857,8.82e+06,1.26e+08,2000000000,0.07,70,0.9
11,2,12176034000000,362141,0.124474,8.03383,1.65837,2.90887e+08,4.824e+08,1000000000,0.603,603,0.8
11,0,12176035000000,366141,0.123597,8.0908,22.5989,7.83225e+06,1.77e+08,4000000000,0.04425,44.25,1
11,2,12176036000000,367141,0.123489,8.09786,11.9048,5.6448e+06,6.72e+07,1000000000,0.084,84,0.8
11,1,12176037000000,369141,0.124229,8.04965,3.84615,1.2168e+08,4.68e+08,2000000000,0.26,260,0.9
11,1,12176038000000,371141,0.123904,8.07074,15.625,7.3728e+06,1.152e+08,2000000000,0.064,64,0.9
11,1,12176039000000,373141,0.124955,8.00285,3.125,1.8432e+08,5.76e+08,2000000000,0.32,320,0.9
11,0,12176040000000,377141,0.124025,8.06288,26.8456,5.55025e+06,1.49e+08,4000000000,0.03725,37.25,1
11,2,12176041000000,378141,0.124485,8.03308,3.3557,7.10432e+07,2.384e+08,1000000000,0.298,298,0.8
11,0,12176042000000,382141,0.124012,8.06375,12.6183,2.51222e+07,3.17e+08,4000000000,0.07925,79.25,1
11,2,12176043000000,383141,0.123996,8.06477,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
11,1,12176044000000,385141,0.125081,7.99479,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
11,0,12176045000000,389141,0.124186,8.05241,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
11,2,12176046000000,390141,0.124909,8.00585,2.46305,1.31869e+08,3.248e+08,1000000000,0.406,406,0.8
11,0,12176047000000,394141,0.124143,8.0552,20.202,9.801e+06,1.98e+08,4000000000,0.0495,49.5,1
11,2,12176048000000,395141,0.124118,8.05687,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
11,1,12176049000000,396376,0.125421,7.97313,1.84328,5.29771e+08,9.76518e+08,2000000000,0.54251,335,0.9
11,0,12176050000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
11,2,12176051000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
11,0,12176052000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
11,2,12176053000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
11,2,12176054000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
11,0,12176055000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
11,2,12176056000000,396376,0.125421,7.97313,0,-nan,-nan,1000000000,-nan,0,0.8
11,0,12176057000000,396376,0.125421,7.97313,0,-nan,-nan,4000000000,-nan,0,1
12,2,12175902000000,53765,0.0904306,11.0582,11.0582,6.54215e+06,7.23445e+07,1000000000,0.0904306,4862,0.8
12,0,12175903000000,57765,0.0841686,11.8809,0,0,0,4000000000,0,0,1
12,2,12175904000000,58765,0.0829405,12.0568,83.3333,115200,9.6e+06,1000000000,0.012,12,0.8
12,2,12175905000000,59765,0.0873756,11.4448,2.87356,9.68832e+07,2.784e+08,1000000000,0.348,348,0.8
12,0,12175906000000,63765,0.0841841,11.8787,27.3973,5.329e+06,1.46e+08,4000000000,0.0365,36.5,1
12,2,12175907000000,64765,0.0867598,11.5261,3.98406,5.04008e+07,2.008e+08,1000000000,0.251,251,0.8
12,0,12175908000000,68765,0.0868756,11.5107,11.2676,3.15062e+07,3.55e+08,4000000000,0.08875,88.75,1
12,2,12175909000000,69765,0.0877517,11.3958,6.75676,1.75232e+07,1.184e+08,1000000000,0.148,148,0.8
12,1,12175910000000,71765,0.0938898,10.6508,3.24675,1.70755e+08,5.544e+08,2000000000,0.308,308,0.9
12,0,12175911000000,75765,0.0907807,11.0156,28.5714,4.9e+06,1.4e+08,4000000000,0.035,35,1
12,2,12175912000000,76765,0.0946655,10.5635,2.57069,1.21057e+08,3.112e+08,1000000000,0.389,389,0.8
12,0,12175913000000,80765,0.0928868,10.7658,17.0213,1.38062e+07,2.35e+08,4000000000,0.05875,58.75,1
12,2,12175914000000,81765,0.0931939,10.7303,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
12,1,12175915000000,83765,0.0987286,10.1288,3.07692,1.90125e+08,5.85e+08,2000000000,0.325,325,0.9
12,0,12175916000000,87765,0.0958697,10.4308,27.7778,5.184e+06,1.44e+08,4000000000,0.036,36,1
12,2,12175917000000,88765,0.0997353,10.0265,2.2779,1.54177e+08,3.512e+08,1000000000,0.439,439,0.8
12,0,12175918000000,92765,0.0975152,10.2548,20.7254,9.31225e+06,1.93e+08,4000000000,0.04825,48.25,1
12,2,12175919000000,93765,0.0977337,10.2319,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
12,1,12175920000000,95765,0.102438,9.76198,3.09598,1.87792e+08,5.814e+08,2000000000,0.323,323,0.9
12,0,12175921000000,99765,0.0998346,10.0166,26.6667,5.625e+06,1.5e+08,4000000000,0.0375,37.5,1
12,2,12175922000000,100765,0.103478,9.66385,2.14133,1.74471e+08,3.736e+08,1000000000,0.467,467,0.8
12,0,12175923000000,104765,0.100931,9.90779,27.2109,5.40225e+06,1.47e+08,4000000000,0.03675,36.75,1
12,2,12175924000000,105765,0.101092,9.89198,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
12,1,12175925000000,107765,0.105396,9.48803,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
12,0,12175926000000,111765,0.102984,9.71025,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
12,2,12175927000000,112765,0.106177,9.41827,2.15983,1.71495e+08,3.704e+08,1000000000,0.463,463,0.8
12,0,12175928000000,116765,0.103747,9.63885,28.3688,4.97025e+06,1.41e+08,4000000000,0.03525,35.25,1
12,2,12175929000000,117765,0.103834,9.63077,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
12,1,12175930000000,119765,0.107661,9.28843,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
12,0,12175931000000,123765,0.105409,9.48682,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
12,2,12175932000000,124765,0.108332,9.23091,2.12766,1.7672e+08,3.76e+08,1000000000,0.47,470,0.8
12,0,12175933000000,128765,0.106007,9.43333,29.8507,4.489e+06,1.34e+08,4000000000,0.0335,33.5,1
12,2,12175934000000,129765,0.106069,9.42786,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
12,1,12175935000000,131765,0.109513,9.13132,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
12,0,12175936000000,135765,0.107406,9.31045,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
12,2,12175937000000,136765,0.110087,9.08375,2.1097,1.79741e+08,3.792e+08,1000000000,0.474,474,0.8
12,0,12175938000000,140765,0.107882,9.26939,30.7692,4.225e+06,1.3e+08,4000000000,0.0325,32.5,1
12,2,12175939000000,141765,0.107925,9.26569,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
12,1,12175940000000,143765,0.111056,9.00445,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
12,0,12175941000000,147765,0.109079,9.1677,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
12,2,12175942000000,148765,0.111532,8.96607,2.1097,1.79741e+08,3.792e+08,1000000000,0.474,474,0.8
12,0,12175943000000,152765,0.109462,9.13557,30.7692,4.225e+06,1.3e+08,4000000000,0.0325,32.5,1
12,2,12175944000000,153765,0.109492,9.13311,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
12,1,12175945000000,155765,0.112362,8.89984,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
12,0,12175946000000,159765,0.1105,9.04979,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
12,2,12175947000000,160765,0.112761,8.86833,2.1097,1.79741e+08,3.792e+08,1000000000,0.474,474,0.8
12,0,12175948000000,164765,0.110812,9.02426,30.7692,4.225e+06,1.3e+08,4000000000,0.0325,32.5,1
12,2,12175949000000,165765,0.110832,9.0227,8.77193,1.03968e+07,9.12e+07,1000000000,0.114,114,0.8
12,1,12175950000000,167765,0.11348,8.81211,3.003,1.996e+08,5.994e+08,2000000000,0.333,333,0.9
12,0,12175951000000,171765,0.111722,8.95076,26.3158,5.776e+06,1.52e+08,4000000000,0.038,38,1
12,2,12175952000000,172765,0.113819,8.78585,2.1097,1.79741e+08,3.792e+08,1000000000,0.474,474,0.8
12,0,12175953000000,176765,0.111979,8.93023,30.7692,4.225e+06,1.3e+08,4000000000,0.0325,32.5,1
12,2,12175954000000,177765,0.111861,8.93965,10.989,6.6248e+06,7.28e+07,1000000000,0.091,91,0.8
12,2,12175955000000,178765,0.111482,8.97009,22.7273,1.5488e+06,3.52e+07,1000000000,0.044,44,0.8
12,1,12175956000000,180765,0.111382,8.9781,9.7561,1.89112e+07,1.845e+08,2000000000,0.1025,102.5,0.9
12,2,12175957000000,181765,0.110835,9.02239,83.3333,115200,9.6e+06,1000000000,0.012,12,0.8
12,1,12175958000000,183765,0.110282,9.06765,16.6667,6.48e+06,1.08e+08,2000000000,0.06,60,0.9
12,1,12175959000000,185765,0.109159,9.16091,166.667,64800,1.08e+07,2000000000,0.006,6,0.9
12,2,12175960000000,186765,0.109469,9.135,5.98802,2.23112e+07,1.336e+08,1000000000,0.167,167,0.8
12,1,12175961000000,188765,0.111694,8.953,3.12989,1.83744e+08,5.751e+08,2000000000,0.3195,319.5,0.9
12,0,12175962000000,192765,0.109937,9.09612,37.037,2.916e+06,1.08e+08,4000000000,0.027,27,1
12,2,12175963000000,193765,0.110015,9.08969,8,1.25e+07,1e+08,1000000000,0.125,125,0.8
12,0,12175964000000,197765,0.110338,9.06306,7.93651,6.3504e+07,5.04e+08,4000000000,0.126,126,1
12,2,12175965000000,198765,0.110382,9.05948,8.40336,1.13288e+07,9.52e+07,1000000000,0.119,119,0.8
12,1,12175966000000,200765,0.112554,8.88459,3.04414,1.94242e+08,5.913e+08,2000000000,0.3285,328.5,0.9
12,0,12175967000000,204765,0.110996,9.00937,30.5344,4.29025e+06,1.31e+08,4000000000,0.03275,32.75,1
12,2,12175968000000,205765,0.112026,8.92651,3.09598,8.34632e+07,2.584e+08,1000000000,0.323,323,0.8
12,0,12175969000000,209765,0.111334,8.98197,13.2013,2.29522e+07,3.03e+08,4000000000,0.07575,75.75,1
12,2,12175970000000,210765,0.111546,8.96491,6.41026,1.94688e+07,1.248e+08,1000000000,0.156,156,0.8
12,1,12175971000000,212765,0.113482,8.81197,3.14961,1.81451e+08,5.715e+08,2000000000,0.3175,317.5,0.9
12,0,12175972000000,216765,0.111891,8.93729,36.6972,2.97025e+06,1.09e+08,4000000000,0.02725,27.25,1
12,2,12175973000000,217765,0.113209,8.8332,2.50627,1.27361e+08,3.192e+08,1000000000,0.399,399,0.8
12,0,12175974000000,221765,0.112182,8.9141,17.7778,1.26562e+07,2.25e+08,4000000000,0.05625,56.25,1
12,2,12175975000000,222765,0.112208,8.91203,8.47458,1.11392e+07,9.44e+07,1000000000,0.118,118,0.8
12,1,12175976000000,224765,0.114101,8.76413,3.07692,1.90125e+08,5.85e+08,2000000000,0.325,325,0.9
12,0,12175977000000,228765,0.112736,8.8703,27.7778,5.184e+06,1.44e+08,4000000000,0.036,36,1
