CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
21,2,12159920300000,21100,0.0745024,13.4224,0,0,0,1000000000,0,0,0.8
21,2,12159920400000,21200,0.0765094,13.0703,2,2e+08,4e+08,1000000000,0.5,50,0.8
21,1,12159920500000,21400,0.0793925,12.5956,2.5974,2.66805e+08,6.93e+08,2000000000,0.385,38.5,0.9
21,2,12159920600000,21500,0.0803721,12.4421,3.44828,6.728e+07,2.32e+08,1000000000,0.29,29,0.8
21,2,12159920700000,21600,0.08,12.5,0,0,0,1000000000,0,0,0.8
21,2,12159920800000,21700,0.0796313,12.5579,0,0,0,1000000000,0,0,0.8
21,2,12159920900000,21800,0.0792661,12.6157,0,0,0,1000000000,0,0,0.8
21,2,12159921000000,21900,0.0789041,12.6736,0,0,0,1000000000,0,0,0.8
21,2,12159921100000,22000,0.0785455,12.7315,0,0,0,1000000000,0,0,0.8
21,2,12159921200000,22100,0.07819,12.7894,0,0,0,1000000000,0,0,0.8
21,2,12159921300000,22200,0.0778378,12.8472,0,0,0,1000000000,0,0,0.8
21,2,12159921400000,22300,0.0774888,12.9051,0,0,0,1000000000,0,0,0.8
21,2,12159921500000,22400,0.0771429,12.963,0,0,0,1000000000,0,0,0.8
21,2,12159921600000,22500,0.0782667,12.7768,3.0303,8.712e+07,2.64e+08,1000000000,0.33,33,0.8
21,2,12159921700000,22600,0.0780531,12.8118,33.3333,720000,2.4e+07,1000000000,0.03,3,0.8
21,2,12159921800000,22700,0.0777093,12.8685,0,0,0,1000000000,0,0,0.8
21,2,12159921900000,22800,0.0773684,12.9252,0,0,0,1000000000,0,0,0.8
21,2,12159922000000,22900,0.0770306,12.9819,0,0,0,1000000000,0,0,0.8
21,2,12159922100000,23000,0.0766957,13.0385,0,0,0,1000000000,0,0,0.8
21,2,12159922200000,23100,0.0763636,13.0952,0,0,0,1000000000,0,0,0.8
21,2,12159922300000,23200,0.0760345,13.1519,0,0,0,1000000000,0,0,0.8
21,2,12159922400000,23300,0.0757082,13.2086,0,0,0,1000000000,0,0,0.8
21,2,12159922500000,23400,0.0753846,13.2653,0,0,0,1000000000,0,0,0.8
21,2,12159922600000,23500,0.0762553,13.1138,3.57143,6.272e+07,2.24e+08,1000000000,0.28,28,0.8
21,2,12159922700000,23600,0.0789831,12.6609,1.38889,4.1472e+08,5.76e+08,1000000000,0.72,72,0.8
21,1,12159922800000,23800,0.0806723,12.3958,3.57143,1.4112e+08,5.04e+08,2000000000,0.28,28,0.9
21,2,12159922900000,23900,0.0803347,12.4479,0,0,0,1000000000,0,0,0.8
21,2,12159923000000,24000,0.08,12.5,0,0,0,1000000000,0,0,0.8
21,2,12159923100000,24100,0.079668,12.5521,0,0,0,1000000000,0,0,0.8
21,2,12159923200000,24200,0.0793388,12.6042,0,0,0,1000000000,0,0,0.8
21,2,12159923300000,24300,0.0790123,12.6562,0,0,0,1000000000,0,0,0.8
21,2,12159923400000,24400,0.0786885,12.7083,0,0,0,1000000000,0,0,0.8
21,2,12159923500000,24500,0.0783673,12.7604,0,0,0,1000000000,0,0,0.8
